Date,Time,Time since start (s),X (N.m),Y (N.m),Z (N.m)
04/06/2026,19:29:13,14966.2,2.236255E-06,0.0001258718,-2.539286E-05
04/06/2026,19:29:13,14966.4,2.235126E-06,0.0001258638,-2.539116E-05
04/06/2026,19:29:13,14966.6,2.234002E-06,0.0001258559,-2.538947E-05
04/06/2026,19:29:13,14966.8,2.232877E-06,0.000125848,-2.538777E-05
04/06/2026,19:29:13,14967,2.231748E-06,0.0001258401,-2.538608E-05
04/06/2026,19:29:14,14967.2,2.230624E-06,0.0001258322,-2.538439E-05
04/06/2026,19:29:14,14967.4,2.229505E-06,0.0001258243,-2.53827E-05
04/06/2026,19:29:14,14967.6,2.228388E-06,0.0001258164,-2.538101E-05
04/06/2026,19:29:14,14967.8,2.227275E-06,0.0001258085,-2.537932E-05
04/06/2026,19:29:14,14968,2.226164E-06,0.0001258006,-2.537764E-05
04/06/2026,19:29:15,14968.2,2.225055E-06,0.0001257927,-2.537595E-05
04/06/2026,19:29:15,14968.4,2.223946E-06,0.0001257848,-2.537427E-05
04/06/2026,19:29:15,14968.6,2.222841E-06,0.000125777,-2.537258E-05
04/06/2026,19:29:15,14968.8,2.22173E-06,0.0001257691,-2.53709E-05
04/06/2026,19:29:15,14969,2.22061E-06,0.0001257612,-2.536921E-05
04/06/2026,19:29:16,14969.2,2.219486E-06,0.0001257534,-2.536753E-05
04/06/2026,19:29:16,14969.4,2.218363E-06,0.0001257455,-2.536585E-05
04/06/2026,19:29:16,14969.6,2.217236E-06,0.0001257376,-2.536417E-05
04/06/2026,19:29:16,14969.8,2.216102E-06,0.0001257298,-2.536249E-05
04/06/2026,19:29:16,14970,2.214958E-06,0.0001257219,-2.536081E-05
04/06/2026,19:29:17,14970.2,2.213811E-06,0.0001257141,-2.535913E-05
04/06/2026,19:29:17,14970.4,2.212662E-06,0.0001257063,-2.535745E-05
04/06/2026,19:29:17,14970.6,2.211506E-06,0.0001256984,-2.535576E-05
04/06/2026,19:29:17,14970.8,2.210345E-06,0.0001256906,-2.535408E-05
04/06/2026,19:29:17,14971,2.209182E-06,0.0001256827,-2.53524E-05
04/06/2026,19:29:18,14971.2,2.208027E-06,0.0001256749,-2.535072E-05
04/06/2026,19:29:18,14971.4,2.206874E-06,0.0001256671,-2.534904E-05
04/06/2026,19:29:18,14971.6,2.205721E-06,0.0001256592,-2.534736E-05
04/06/2026,19:29:18,14971.8,2.204568E-06,0.0001256514,-2.534569E-05
04/06/2026,19:29:18,14972,2.203418E-06,0.0001256436,-2.534402E-05
04/06/2026,19:29:19,14972.2,2.202267E-06,0.0001256358,-2.534234E-05
04/06/2026,19:29:19,14972.4,2.201117E-06,0.000125628,-2.534067E-05
04/06/2026,19:29:19,14972.6,2.199965E-06,0.0001256202,-2.5339E-05
04/06/2026,19:29:19,14972.8,2.198812E-06,0.0001256125,-2.533733E-05
04/06/2026,19:29:19,14973,2.197656E-06,0.0001256047,-2.533566E-05
04/06/2026,19:29:20,14973.2,2.196498E-06,0.0001255969,-2.533399E-05
04/06/2026,19:29:20,14973.4,2.195338E-06,0.0001255891,-2.533232E-05
04/06/2026,19:29:20,14973.6,2.194171E-06,0.0001255813,-2.533065E-05
04/06/2026,19:29:20,14973.8,2.193E-06,0.0001255736,-2.532898E-05
04/06/2026,19:29:20,14974,2.191835E-06,0.0001255658,-2.532732E-05
04/06/2026,19:29:21,14974.2,2.190673E-06,0.0001255581,-2.532566E-05
04/06/2026,19:29:21,14974.4,2.189512E-06,0.0001255503,-2.5324E-05
04/06/2026,19:29:21,14974.6,2.188348E-06,0.0001255426,-2.532234E-05
04/06/2026,19:29:21,14974.8,2.18718E-06,0.0001255349,-2.532068E-05
04/06/2026,19:29:21,14975,2.186009E-06,0.0001255272,-2.531902E-05
04/06/2026,19:29:22,14975.2,2.184832E-06,0.0001255195,-2.531736E-05
04/06/2026,19:29:22,14975.4,2.183644E-06,0.0001255118,-2.531571E-05
04/06/2026,19:29:22,14975.6,2.182446E-06,0.0001255041,-2.531405E-05
04/06/2026,19:29:22,14975.8,2.181243E-06,0.0001254964,-2.531239E-05
04/06/2026,19:29:22,14976,2.180036E-06,0.0001254887,-2.531074E-05
04/06/2026,19:29:23,14976.2,2.178827E-06,0.000125481,-2.530908E-05
04/06/2026,19:29:23,14976.4,2.177615E-06,0.0001254733,-2.530743E-05
04/06/2026,19:29:23,14976.6,2.176401E-06,0.0001254656,-2.530577E-05
04/06/2026,19:29:23,14976.8,2.175185E-06,0.0001254579,-2.530412E-05
04/06/2026,19:29:23,14977,2.173963E-06,0.0001254502,-2.530246E-05
04/06/2026,19:29:24,14977.2,2.172735E-06,0.0001254426,-2.53008E-05
04/06/2026,19:29:24,14977.4,2.171502E-06,0.0001254349,-2.529914E-05
04/06/2026,19:29:24,14977.6,2.170274E-06,0.0001254272,-2.529749E-05
04/06/2026,19:29:24,14977.8,2.169052E-06,0.0001254195,-2.529583E-05
04/06/2026,19:29:24,14978,2.167825E-06,0.0001254118,-2.529418E-05
04/06/2026,19:29:25,14978.2,2.166594E-06,0.0001254042,-2.529252E-05
04/06/2026,19:29:25,14978.4,2.165364E-06,0.0001253965,-2.529087E-05
04/06/2026,19:29:25,14978.6,2.164132E-06,0.0001253888,-2.528921E-05
04/06/2026,19:29:25,14978.8,2.162894E-06,0.0001253811,-2.528755E-05
04/06/2026,19:29:25,14979,2.161655E-06,0.0001253734,-2.52859E-05
04/06/2026,19:29:26,14979.2,2.160411E-06,0.0001253658,-2.528424E-05
04/06/2026,19:29:26,14979.4,2.159164E-06,0.0001253581,-2.528259E-05
04/06/2026,19:29:26,14979.6,2.157919E-06,0.0001253504,-2.528094E-05
04/06/2026,19:29:26,14979.8,2.156672E-06,0.0001253428,-2.527929E-05
04/06/2026,19:29:26,14980,2.155423E-06,0.0001253352,-2.527764E-05
04/06/2026,19:29:27,14980.2,2.154175E-06,0.0001253276,-2.527599E-05
04/06/2026,19:29:27,14980.4,2.152923E-06,0.00012532,-2.527435E-05
04/06/2026,19:29:27,14980.6,2.151671E-06,0.0001253123,-2.527271E-05
04/06/2026,19:29:27,14980.8,2.150421E-06,0.0001253047,-2.527106E-05
04/06/2026,19:29:27,14981,2.149177E-06,0.0001252972,-2.526942E-05
04/06/2026,19:29:28,14981.2,2.147935E-06,0.0001252896,-2.526778E-05
04/06/2026,19:29:28,14981.4,2.146696E-06,0.000125282,-2.526615E-05
04/06/2026,19:29:28,14981.6,2.145453E-06,0.0001252744,-2.526451E-05
04/06/2026,19:29:28,14981.8,2.144197E-06,0.0001252668,-2.526287E-05
04/06/2026,19:29:28,14982,2.142933E-06,0.0001252592,-2.526123E-05
04/06/2026,19:29:29,14982.2,2.141672E-06,0.0001252516,-2.525959E-05
04/06/2026,19:29:29,14982.4,2.140406E-06,0.0001252441,-2.525794E-05
04/06/2026,19:29:29,14982.6,2.139135E-06,0.0001252365,-2.52563E-05
04/06/2026,19:29:29,14982.8,2.137867E-06,0.0001252289,-2.525466E-05
04/06/2026,19:29:29,14983,2.136599E-06,0.0001252213,-2.525302E-05
04/06/2026,19:29:30,14983.2,2.135329E-06,0.0001252137,-2.525138E-05
04/06/2026,19:29:30,14983.4,2.134059E-06,0.0001252061,-2.524974E-05
04/06/2026,19:29:30,14983.6,2.132783E-06,0.0001251986,-2.52481E-05
04/06/2026,19:29:30,14983.8,2.131501E-06,0.000125191,-2.524646E-05
04/06/2026,19:29:30,14984,2.130206E-06,0.0001251834,-2.524482E-05
04/06/2026,19:29:31,14984.2,2.128904E-06,0.0001251758,-2.524317E-05
04/06/2026,19:29:31,14984.4,2.127593E-06,0.0001251682,-2.524153E-05
04/06/2026,19:29:31,14984.6,2.126274E-06,0.0001251606,-2.523987E-05
04/06/2026,19:29:31,14984.8,2.124951E-06,0.000125153,-2.523823E-05
04/06/2026,19:29:31,14985,2.12363E-06,0.0001251454,-2.523658E-05
04/06/2026,19:29:32,14985.2,2.122303E-06,0.0001251378,-2.523493E-05
04/06/2026,19:29:32,14985.4,2.120971E-06,0.0001251302,-2.523328E-05
04/06/2026,19:29:32,14985.6,2.119635E-06,0.0001251226,-2.523163E-05
04/06/2026,19:29:32,14985.8,2.118293E-06,0.000125115,-2.522998E-05
04/06/2026,19:29:32,14986,2.116953E-06,0.0001251074,-2.522833E-05
04/06/2026,19:29:33,14986.2,2.115616E-06,0.0001250998,-2.522668E-05
04/06/2026,19:29:33,14986.4,2.114275E-06,0.0001250922,-2.522503E-05
04/06/2026,19:29:33,14986.6,2.112926E-06,0.0001250847,-2.522338E-05
04/06/2026,19:29:33,14986.8,2.111567E-06,0.0001250771,-2.522173E-05
04/06/2026,19:29:33,14987,2.110197E-06,0.0001250694,-2.522008E-05
04/06/2026,19:29:34,14987.2,2.108818E-06,0.0001250619,-2.521842E-05
04/06/2026,19:29:34,14987.4,2.107433E-06,0.0001250542,-2.521676E-05
04/06/2026,19:29:34,14987.6,2.106047E-06,0.0001250466,-2.521511E-05
04/06/2026,19:29:34,14987.8,2.104657E-06,0.000125039,-2.521346E-05
04/06/2026,19:29:34,14988,2.103264E-06,0.0001250315,-2.52118E-05
04/06/2026,19:29:35,14988.2,2.10187E-06,0.0001250239,-2.521015E-05
04/06/2026,19:29:35,14988.4,2.100467E-06,0.0001250163,-2.52085E-05
04/06/2026,19:29:35,14988.6,2.099065E-06,0.0001250088,-2.520685E-05
04/06/2026,19:29:35,14988.8,2.097665E-06,0.0001250012,-2.52052E-05
04/06/2026,19:29:35,14989,2.096258E-06,0.0001249936,-2.520355E-05
04/06/2026,19:29:36,14989.2,2.094852E-06,0.0001249861,-2.52019E-05
04/06/2026,19:29:36,14989.4,2.093448E-06,0.0001249785,-2.520026E-05
04/06/2026,19:29:36,14989.6,2.092036E-06,0.000124971,-2.519861E-05
04/06/2026,19:29:36,14989.8,2.090619E-06,0.0001249634,-2.519696E-05
04/06/2026,19:29:36,14990,2.089201E-06,0.0001249559,-2.519531E-05
04/06/2026,19:29:37,14990.2,2.087782E-06,0.0001249483,-2.519366E-05
04/06/2026,19:29:37,14990.4,2.086363E-06,0.0001249408,-2.519201E-05
04/06/2026,19:29:37,14990.6,2.08495E-06,0.0001249332,-2.519036E-05
04/06/2026,19:29:37,14990.8,2.083538E-06,0.0001249257,-2.518872E-05
04/06/2026,19:29:37,14991,2.082121E-06,0.0001249181,-2.518707E-05
04/06/2026,19:29:38,14991.2,2.080703E-06,0.0001249106,-2.518543E-05
04/06/2026,19:29:38,14991.4,2.079285E-06,0.0001249031,-2.518378E-05
04/06/2026,19:29:38,14991.6,2.077866E-06,0.0001248955,-2.518214E-05
04/06/2026,19:29:38,14991.8,2.076448E-06,0.000124888,-2.518049E-05
04/06/2026,19:29:38,14992,2.075034E-06,0.0001248805,-2.517885E-05
04/06/2026,19:29:39,14992.2,2.073624E-06,0.0001248729,-2.51772E-05
04/06/2026,19:29:39,14992.4,2.072205E-06,0.0001248654,-2.517555E-05
04/06/2026,19:29:39,14992.6,2.070779E-06,0.0001248578,-2.51739E-05
04/06/2026,19:29:39,14992.8,2.069354E-06,0.0001248503,-2.517225E-05
04/06/2026,19:29:39,14993,2.067934E-06,0.0001248427,-2.51706E-05
04/06/2026,19:29:40,14993.2,2.066515E-06,0.0001248352,-2.516896E-05
04/06/2026,19:29:40,14993.4,2.065095E-06,0.0001248276,-2.516731E-05
04/06/2026,19:29:40,14993.6,2.063677E-06,0.0001248201,-2.516566E-05
04/06/2026,19:29:40,14993.8,2.062258E-06,0.0001248125,-2.516401E-05
04/06/2026,19:29:40,14994,2.060839E-06,0.0001248049,-2.516236E-05
04/06/2026,19:29:41,14994.2,2.059421E-06,0.0001247974,-2.516071E-05
04/06/2026,19:29:41,14994.4,2.058005E-06,0.0001247898,-2.515906E-05
04/06/2026,19:29:41,14994.6,2.056589E-06,0.0001247823,-2.515741E-05
04/06/2026,19:29:41,14994.8,2.05517E-06,0.0001247747,-2.515576E-05
04/06/2026,19:29:41,14995,2.053745E-06,0.0001247672,-2.515411E-05
04/06/2026,19:29:42,14995.2,2.052311E-06,0.0001247596,-2.515245E-05
04/06/2026,19:29:42,14995.4,2.050872E-06,0.000124752,-2.51508E-05
04/06/2026,19:29:42,14995.6,2.049424E-06,0.0001247444,-2.514914E-05
04/06/2026,19:29:42,14995.8,2.047971E-06,0.0001247368,-2.514748E-05
04/06/2026,19:29:42,14996,2.046514E-06,0.0001247292,-2.514582E-05
04/06/2026,19:29:43,14996.2,2.045056E-06,0.0001247216,-2.514416E-05
04/06/2026,19:29:43,14996.4,2.043603E-06,0.0001247141,-2.51425E-05
04/06/2026,19:29:43,14996.6,2.042146E-06,0.0001247065,-2.514083E-05
04/06/2026,19:29:43,14996.8,2.040686E-06,0.0001246988,-2.513917E-05
04/06/2026,19:29:43,14997,2.039233E-06,0.0001246912,-2.51375E-05
04/06/2026,19:29:44,14997.2,2.03779E-06,0.0001246836,-2.513584E-05
04/06/2026,19:29:44,14997.4,2.03635E-06,0.000124676,-2.513418E-05
04/06/2026,19:29:44,14997.6,2.034917E-06,0.0001246684,-2.513252E-05
04/06/2026,19:29:44,14997.8,2.033491E-06,0.0001246608,-2.513086E-05
04/06/2026,19:29:44,14998,2.032067E-06,0.0001246532,-2.51292E-05
04/06/2026,19:29:45,14998.2,2.030641E-06,0.0001246456,-2.512754E-05
04/06/2026,19:29:45,14998.4,2.029209E-06,0.000124638,-2.512588E-05
04/06/2026,19:29:45,14998.6,2.02777E-06,0.0001246304,-2.512422E-05
04/06/2026,19:29:45,14998.8,2.026336E-06,0.0001246228,-2.512256E-05
04/06/2026,19:29:45,14999,2.024906E-06,0.0001246152,-2.512089E-05
04/06/2026,19:29:46,14999.2,2.023476E-06,0.0001246076,-2.511924E-05
04/06/2026,19:29:46,14999.4,2.022046E-06,0.0001246,-2.511758E-05
04/06/2026,19:29:46,14999.6,2.020624E-06,0.0001245924,-2.511592E-05
04/06/2026,19:29:46,14999.8,2.019201E-06,0.0001245849,-2.511427E-05
04/06/2026,19:29:46,15000,2.017771E-06,0.0001245773,-2.511261E-05
04/06/2026,19:29:47,15000.2,2.016344E-06,0.0001245697,-2.511096E-05
04/06/2026,19:29:47,15000.4,2.014921E-06,0.0001245622,-2.510931E-05
04/06/2026,19:29:47,15000.6,2.0135E-06,0.0001245546,-2.510766E-05
04/06/2026,19:29:47,15000.8,2.012077E-06,0.000124547,-2.5106E-05
04/06/2026,19:29:47,15001,2.010658E-06,0.0001245394,-2.510435E-05
04/06/2026,19:29:48,15001.2,2.009243E-06,0.0001245319,-2.51027E-05
04/06/2026,19:29:48,15001.4,2.007831E-06,0.0001245243,-2.510105E-05
04/06/2026,19:29:48,15001.6,2.006425E-06,0.0001245168,-2.50994E-05
04/06/2026,19:29:48,15001.8,2.005021E-06,0.0001245092,-2.509775E-05
04/06/2026,19:29:48,15002,2.003615E-06,0.0001245016,-2.50961E-05
04/06/2026,19:29:49,15002.2,2.002204E-06,0.0001244941,-2.509445E-05
04/06/2026,19:29:49,15002.4,2.000793E-06,0.0001244865,-2.50928E-05
04/06/2026,19:29:49,15002.6,1.999384E-06,0.0001244789,-2.509115E-05
04/06/2026,19:29:49,15002.8,1.997973E-06,0.0001244713,-2.508949E-05
04/06/2026,19:29:49,15003,1.996562E-06,0.0001244638,-2.508784E-05
04/06/2026,19:29:50,15003.2,1.995155E-06,0.0001244562,-2.508619E-05
04/06/2026,19:29:50,15003.4,1.993745E-06,0.0001244486,-2.508454E-05
04/06/2026,19:29:50,15003.6,1.992341E-06,0.0001244411,-2.508289E-05
04/06/2026,19:29:50,15003.8,1.990937E-06,0.0001244335,-2.508124E-05
04/06/2026,19:29:50,15004,1.989528E-06,0.000124426,-2.50796E-05
04/06/2026,19:29:51,15004.2,1.988119E-06,0.0001244185,-2.507795E-05
04/06/2026,19:29:51,15004.4,1.986715E-06,0.0001244109,-2.507631E-05
04/06/2026,19:29:51,15004.6,1.985319E-06,0.0001244034,-2.507467E-05
04/06/2026,19:29:51,15004.8,1.983924E-06,0.0001243959,-2.507303E-05
04/06/2026,19:29:51,15005,1.98253E-06,0.0001243884,-2.507139E-05
04/06/2026,19:29:52,15005.2,1.981152E-06,0.0001243809,-2.506975E-05
04/06/2026,19:29:52,15005.4,1.979781E-06,0.0001243734,-2.506812E-05
04/06/2026,19:29:52,15005.6,1.978408E-06,0.0001243658,-2.506648E-05
04/06/2026,19:29:52,15005.8,1.977043E-06,0.0001243583,-2.506484E-05
04/06/2026,19:29:52,15006,1.975686E-06,0.0001243508,-2.506321E-05
04/06/2026,19:29:53,15006.2,1.974335E-06,0.0001243434,-2.506158E-05
04/06/2026,19:29:53,15006.4,1.97299E-06,0.0001243359,-2.505996E-05
04/06/2026,19:29:53,15006.6,1.971651E-06,0.0001243284,-2.505833E-05
04/06/2026,19:29:53,15006.8,1.970312E-06,0.000124321,-2.505671E-05
04/06/2026,19:29:53,15007,1.968974E-06,0.0001243135,-2.505509E-05
04/06/2026,19:29:54,15007.2,1.967637E-06,0.0001243061,-2.505347E-05
04/06/2026,19:29:54,15007.4,1.966304E-06,0.0001242986,-2.505186E-05
04/06/2026,19:29:54,15007.6,1.964981E-06,0.0001242912,-2.505024E-05
04/06/2026,19:29:54,15007.8,1.963665E-06,0.0001242838,-2.504862E-05
04/06/2026,19:29:54,15008,1.962348E-06,0.0001242763,-2.5047E-05
04/06/2026,19:29:55,15008.2,1.96103E-06,0.0001242689,-2.504538E-05
04/06/2026,19:29:55,15008.4,1.959712E-06,0.0001242614,-2.504377E-05
04/06/2026,19:29:55,15008.6,1.958393E-06,0.000124254,-2.504215E-05
04/06/2026,19:29:55,15008.8,1.957077E-06,0.0001242465,-2.504053E-05
04/06/2026,19:29:55,15009,1.95576E-06,0.0001242391,-2.503891E-05
04/06/2026,19:29:56,15009.2,1.954446E-06,0.0001242316,-2.503729E-05
04/06/2026,19:29:56,15009.4,1.953134E-06,0.0001242242,-2.503567E-05
04/06/2026,19:29:56,15009.6,1.951822E-06,0.0001242167,-2.503406E-05
04/06/2026,19:29:56,15009.8,1.950514E-06,0.0001242093,-2.503244E-05
04/06/2026,19:29:56,15010,1.949205E-06,0.0001242019,-2.503083E-05
04/06/2026,19:29:57,15010.2,1.947894E-06,0.0001241944,-2.502921E-05
04/06/2026,19:29:57,15010.4,1.946587E-06,0.000124187,-2.50276E-05
04/06/2026,19:29:57,15010.6,1.945283E-06,0.0001241795,-2.502598E-05
04/06/2026,19:29:57,15010.8,1.943979E-06,0.0001241721,-2.502436E-05
04/06/2026,19:29:57,15011,1.942683E-06,0.0001241647,-2.502275E-05
04/06/2026,19:29:58,15011.2,1.941397E-06,0.0001241572,-2.502113E-05
04/06/2026,19:29:58,15011.4,1.940108E-06,0.0001241498,-2.501952E-05
04/06/2026,19:29:58,15011.6,1.938817E-06,0.0001241423,-2.501791E-05
04/06/2026,19:29:58,15011.8,1.937522E-06,0.0001241349,-2.50163E-05
04/06/2026,19:29:58,15012,1.936221E-06,0.0001241275,-2.501468E-05
04/06/2026,19:29:59,15012.2,1.934917E-06,0.0001241201,-2.501307E-05
04/06/2026,19:29:59,15012.4,1.933617E-06,0.0001241126,-2.501146E-05
04/06/2026,19:29:59,15012.6,1.932315E-06,0.0001241052,-2.500984E-05
04/06/2026,19:29:59,15012.8,1.931011E-06,0.0001240978,-2.500823E-05
04/06/2026,19:29:59,15013,1.929711E-06,0.0001240904,-2.500662E-05
04/06/2026,19:30:00,15013.2,1.92841E-06,0.0001240829,-2.500501E-05
04/06/2026,19:30:00,15013.4,1.927115E-06,0.0001240755,-2.50034E-05
04/06/2026,19:30:00,15013.6,1.925828E-06,0.0001240681,-2.500179E-05
04/06/2026,19:30:00,15013.8,1.92454E-06,0.0001240607,-2.500019E-05
04/06/2026,19:30:00,15014,1.923255E-06,0.0001240534,-2.499859E-05
04/06/2026,19:30:01,15014.2,1.921977E-06,0.000124046,-2.499699E-05
04/06/2026,19:30:01,15014.4,1.9207E-06,0.0001240386,-2.499539E-05
04/06/2026,19:30:01,15014.6,1.919416E-06,0.0001240313,-2.499379E-05
04/06/2026,19:30:01,15014.8,1.918131E-06,0.0001240239,-2.499219E-05
04/06/2026,19:30:01,15015,1.916847E-06,0.0001240165,-2.499059E-05
04/06/2026,19:30:02,15015.2,1.915569E-06,0.0001240092,-2.4989E-05
04/06/2026,19:30:02,15015.4,1.914297E-06,0.0001240018,-2.49874E-05
04/06/2026,19:30:02,15015.6,1.913025E-06,0.0001239945,-2.498581E-05
04/06/2026,19:30:02,15015.8,1.911751E-06,0.0001239871,-2.498421E-05
04/06/2026,19:30:02,15016,1.910478E-06,0.0001239798,-2.498262E-05
04/06/2026,19:30:03,15016.2,1.909203E-06,0.0001239724,-2.498103E-05
04/06/2026,19:30:03,15016.4,1.907928E-06,0.0001239651,-2.497943E-05
04/06/2026,19:30:03,15016.6,1.906648E-06,0.0001239578,-2.497784E-05
04/06/2026,19:30:03,15016.8,1.905367E-06,0.0001239504,-2.497625E-05
04/06/2026,19:30:03,15017,1.90409E-06,0.0001239431,-2.497466E-05
04/06/2026,19:30:04,15017.2,1.902813E-06,0.0001239358,-2.497307E-05
04/06/2026,19:30:04,15017.4,1.901538E-06,0.0001239285,-2.497148E-05
04/06/2026,19:30:04,15017.6,1.900268E-06,0.0001239212,-2.49699E-05
04/06/2026,19:30:04,15017.8,1.898998E-06,0.0001239139,-2.496831E-05
04/06/2026,19:30:04,15018,1.897733E-06,0.0001239066,-2.496673E-05
04/06/2026,19:30:05,15018.2,1.896469E-06,0.0001238993,-2.496515E-05
04/06/2026,19:30:05,15018.4,1.895203E-06,0.000123892,-2.496357E-05
04/06/2026,19:30:05,15018.6,1.893936E-06,0.0001238847,-2.496199E-05
04/06/2026,19:30:05,15018.8,1.892673E-06,0.0001238774,-2.496041E-05
04/06/2026,19:30:05,15019,1.891418E-06,0.0001238702,-2.495883E-05
04/06/2026,19:30:06,15019.2,1.890167E-06,0.0001238629,-2.495725E-05
04/06/2026,19:30:06,15019.4,1.888918E-06,0.0001238556,-2.495568E-05
04/06/2026,19:30:06,15019.6,1.887665E-06,0.0001238484,-2.49541E-05
04/06/2026,19:30:06,15019.8,1.886404E-06,0.0001238411,-2.495252E-05
04/06/2026,19:30:06,15020,1.885138E-06,0.0001238338,-2.495094E-05
04/06/2026,19:30:07,15020.2,1.883865E-06,0.0001238265,-2.494936E-05
04/06/2026,19:30:07,15020.4,1.882582E-06,0.0001238192,-2.494777E-05
04/06/2026,19:30:07,15020.6,1.881302E-06,0.0001238119,-2.494619E-05
04/06/2026,19:30:07,15020.8,1.880027E-06,0.0001238046,-2.494461E-05
04/06/2026,19:30:07,15021,1.878755E-06,0.0001237974,-2.494303E-05
04/06/2026,19:30:08,15021.2,1.87749E-06,0.0001237901,-2.494146E-05
04/06/2026,19:30:08,15021.4,1.876232E-06,0.0001237829,-2.493988E-05
04/06/2026,19:30:08,15021.6,1.874975E-06,0.0001237756,-2.493831E-05
04/06/2026,19:30:08,15021.8,1.873723E-06,0.0001237684,-2.493674E-05
04/06/2026,19:30:08,15022,1.872483E-06,0.0001237611,-2.493517E-05
04/06/2026,19:30:09,15022.2,1.871247E-06,0.0001237539,-2.493361E-05
04/06/2026,19:30:09,15022.4,1.870011E-06,0.0001237467,-2.493205E-05
04/06/2026,19:30:09,15022.6,1.86877E-06,0.0001237395,-2.493049E-05
04/06/2026,19:30:09,15022.8,1.867524E-06,0.0001237323,-2.492892E-05
04/06/2026,19:30:09,15023,1.866279E-06,0.0001237251,-2.492736E-05
04/06/2026,19:30:10,15023.2,1.865044E-06,0.0001237179,-2.49258E-05
04/06/2026,19:30:10,15023.4,1.863822E-06,0.0001237107,-2.492424E-05
04/06/2026,19:30:10,15023.6,1.862598E-06,0.0001237035,-2.492269E-05
04/06/2026,19:30:10,15023.8,1.861371E-06,0.0001236964,-2.492113E-05
04/06/2026,19:30:10,15024,1.860145E-06,0.0001236892,-2.491957E-05
04/06/2026,19:30:11,15024.2,1.858918E-06,0.000123682,-2.491801E-05
04/06/2026,19:30:11,15024.4,1.857689E-06,0.0001236748,-2.491645E-05
04/06/2026,19:30:11,15024.6,1.856458E-06,0.0001236676,-2.491489E-05
04/06/2026,19:30:11,15024.8,1.855228E-06,0.0001236604,-2.491333E-05
04/06/2026,19:30:11,15025,1.853998E-06,0.0001236532,-2.491178E-05
04/06/2026,19:30:12,15025.2,1.852767E-06,0.000123646,-2.491022E-05
04/06/2026,19:30:12,15025.4,1.851536E-06,0.0001236388,-2.490866E-05
04/06/2026,19:30:12,15025.6,1.850306E-06,0.0001236317,-2.490711E-05
04/06/2026,19:30:12,15025.8,1.849074E-06,0.0001236245,-2.490556E-05
04/06/2026,19:30:12,15026,1.847839E-06,0.0001236174,-2.4904E-05
04/06/2026,19:30:13,15026.2,1.846601E-06,0.0001236102,-2.490245E-05
04/06/2026,19:30:13,15026.4,1.845359E-06,0.000123603,-2.49009E-05
04/06/2026,19:30:13,15026.6,1.844115E-06,0.0001235959,-2.489934E-05
04/06/2026,19:30:13,15026.8,1.84288E-06,0.0001235887,-2.489779E-05
04/06/2026,19:30:13,15027,1.841656E-06,0.0001235816,-2.489625E-05
04/06/2026,19:30:14,15027.2,1.840429E-06,0.0001235745,-2.48947E-05
04/06/2026,19:30:14,15027.4,1.839203E-06,0.0001235674,-2.489316E-05
04/06/2026,19:30:14,15027.6,1.837975E-06,0.0001235603,-2.489162E-05
04/06/2026,19:30:14,15027.8,1.836746E-06,0.0001235531,-2.489007E-05
04/06/2026,19:30:14,15028,1.835516E-06,0.000123546,-2.488853E-05
04/06/2026,19:30:15,15028.2,1.834288E-06,0.0001235389,-2.488699E-05
04/06/2026,19:30:15,15028.4,1.833068E-06,0.0001235318,-2.488546E-05
04/06/2026,19:30:15,15028.6,1.831852E-06,0.0001235248,-2.488392E-05
04/06/2026,19:30:15,15028.8,1.830633E-06,0.0001235177,-2.488239E-05
04/06/2026,19:30:15,15029,1.829413E-06,0.0001235107,-2.488086E-05
04/06/2026,19:30:16,15029.2,1.828201E-06,0.0001235036,-2.487933E-05
04/06/2026,19:30:16,15029.4,1.826992E-06,0.0001234966,-2.487781E-05
04/06/2026,19:30:16,15029.6,1.825778E-06,0.0001234896,-2.487629E-05
04/06/2026,19:30:16,15029.8,1.82456E-06,0.0001234826,-2.487477E-05
04/06/2026,19:30:16,15030,1.823343E-06,0.0001234756,-2.487325E-05
04/06/2026,19:30:17,15030.2,1.822124E-06,0.0001234686,-2.487173E-05
04/06/2026,19:30:17,15030.4,1.820906E-06,0.0001234616,-2.487021E-05
04/06/2026,19:30:17,15030.6,1.819687E-06,0.0001234546,-2.486869E-05
04/06/2026,19:30:17,15030.8,1.818468E-06,0.0001234476,-2.486718E-05
04/06/2026,19:30:17,15031,1.817248E-06,0.0001234406,-2.486566E-05
04/06/2026,19:30:18,15031.2,1.816029E-06,0.0001234336,-2.486414E-05
04/06/2026,19:30:18,15031.4,1.814814E-06,0.0001234266,-2.486263E-05
04/06/2026,19:30:18,15031.6,1.813596E-06,0.0001234197,-2.486111E-05
04/06/2026,19:30:18,15031.8,1.812375E-06,0.0001234127,-2.485959E-05
04/06/2026,19:30:18,15032,1.811154E-06,0.0001234057,-2.485807E-05
04/06/2026,19:30:19,15032.2,1.809933E-06,0.0001233987,-2.485656E-05
04/06/2026,19:30:19,15032.4,1.808712E-06,0.0001233917,-2.485504E-05
04/06/2026,19:30:19,15032.6,1.807491E-06,0.0001233847,-2.485352E-05
04/06/2026,19:30:19,15032.8,1.806272E-06,0.0001233777,-2.485201E-05
04/06/2026,19:30:19,15033,1.805052E-06,0.0001233708,-2.48505E-05
04/06/2026,19:30:20,15033.2,1.803833E-06,0.0001233638,-2.484899E-05
